id,parent_id,name,slug,deanery,city,address,phone,email,latitude,longitude,status,created_at
6bc038b0-002d-48fa-86a1-cf370921a493,null,Ntra. Sra. del Perpetuo Socorro,ntra_sra_perpetuo_socorro_rosario,norte,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
1b709f64-5c7a-4232-993c-dd3b1752447d,null,Nuestra Señora de Guadalupe,ns_guadalupe_rosario,norte,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
709e8e01-f852-4e91-84f6-5b35bedae950,null,Resurrección del Señor,resurreccion_senor_rosario,norte,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
1f6c2c2c-fd51-4f36-a1bf-7819680b43e9,null,Sagrada Familia,sagrada_familia_rosario,norte,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
8cbda5c4-4333-4c18-8834-3288db847628,null,Sagrado Corazón de Jesús,sagrado_corazon_jesus_rosario,norte,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
9d7c0a1a-ead6-4058-807a-ed51302dc45a,null,San Guillermo Abad,s_guillermo_abad_rosario,norte,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
ae8aad15-641b-4bd4-89e8-3fc0a43ffb40,null,San José Obrero,s_jose_obrero_rosario,norte,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
99bc800e-d8a1-4921-82fa-426dbc5dc03f,null,San Juan Evangelista,s_juan_evangelista_rosario,norte,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
b56d3f1e-5ce8-4cf7-ad59-984d2bdcab78,null,San Ramón Nonato,s_ramon_nonato_rosario,norte,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
1f2295a2-c399-46b1-8d3d-d6da466f1e25,null,Santa Agripina,sta_agripina_rosario,norte,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
6c57bdbe-d60f-4c57-aad1-aab4fd0fa8cc,null,Santísimo Redentor,stisimo_redentor_rosario,norte,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
286411ad-0bba-4d3b-bc22-17c2d5ced698,null,Santo Domingo Savio,sto_domingo_savio_rosario,norte,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
a83e5477-8cfc-4210-bdb9-924dc1c01632,null,Asunción de la Virgen María,asuncion_virgen_maria_rosario,oeste,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
1f1fa833-2cb1-4ddb-adc3-e2d3fbb82abf,null,Cristo Redentor,cristo_redentor_rosario,oeste,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
6da7ec08-f6f6-44de-a618-8d591e8b9197,null,Cristo Rey,cristo_rey_rosario,oeste,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
384a46c0-593d-4dd4-8c52-a293324d1fec,null,Espíritu Santo,espiritu_sto_rosario,oeste,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
d35d98ec-0272-4a2f-9ae5-f2739e6a50e4,null,María Reina,maria_reina_rosario,oeste,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
93f14b0f-6aef-40db-9125-20b3132d95db,null,Ntra. Sra. de la Rocca,ntra_sra_rocca_rosario,oeste,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
50c5ecc6-c062-467a-aba3-d82a648811ba,null,Ntra. Sra. de la Salud,ntra_sra_salud_rosario,oeste,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
ccbe18e4-377d-46e6-baff-490276024ecf,null,Ntra. Sra. de Luján,ntra_sra_lujan_rosario,oeste,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
ef759326-3de1-4457-8539-b84320c603ce,null,Ntra. Sra. de Pompeya,ntra_sra_pompeya_rosario,oeste,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
daa95e0c-b52c-48d7-9ef1-e0a0df34553e,null,San Francisco de las Llagas,s_francisco_llagas_rosario,oeste,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
939b7e31-dddf-4975-a82a-d5240689575e,null,San Francisco Solano,s_francisco_solano_rosario,oeste,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
3a70ec82-b7ef-48fa-b542-21ef1c35534f,null,San Miguel Arcángel,s_miguel_arcangel_rosario,oeste,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
95013721-69cb-41f2-99fc-a8c5db3c4d33,null,Santa María Josefa Rosello,sta_maria_josefa_rosello_rosario,oeste,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
2874ff22-b6ab-4072-a30c-3c2cf23dfc05,null,Santísima Trinidad,stma_trinidad_rosario,oeste,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
86cb40c9-774c-4574-90b8-14e17e979cd5,null,Ntra. Sra. de Itatí,ntra_sra_itati_rosario,saladillo,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
fa65da0b-7b9b-41ab-a121-065a20edaf8a,null,Ntra. Sra. de la Consolata,ntra_sra_consolata_rosario,saladillo,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
92c93fd7-93cd-4e70-97b9-f0d5c55887ce,null,Ntra. Sra. de la Merced,ntra_sra_merced_rosario,saladillo,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
22764d0f-4db6-43bd-9e8e-a110068af1e1,null,Ntra. Sra. de la Paz,ntra_sra_paz_rosario,saladillo,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
75126475-7df0-4428-bd86-8baa532a19fd,null,Ntra. Sra. de las Nieves,ntra_sra_nieves_rosario,saladillo,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
ed6cf717-faeb-4a4a-86a9-e43bde378b8b,null,Ntra. Sra. del Valle,ntra_sra_valle_rosario,saladillo,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
c64fd9e0-149f-4cd3-baf5-1496e0dc4a38,null,San Casimiro,s_casimiro_rosario,saladillo,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
fcfedab5-c3e6-4277-9eac-a82a17f9ad16,null,San Diego de Alcalá,s_diego_alcala_rosario,saladillo,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
82f8bf8e-7d6d-48dc-a777-9ecbc099f7e1,null,San Enrique,s_enrique_rosario,saladillo,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
4200f73f-97fa-43a0-a3d0-1adbb1f72b93,null,San Martín de Porres,s_martin_porres_rosario,saladillo,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
ab495774-7b66-40cd-8d9f-a033bb61cca7,null,San Vicente de Paúl,s_vicente_paul_rosario,saladillo,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
f43f1287-4900-4256-b24b-90535578d8cf,null,Ntra. Sra. de Luján,ntra_sra_lujan_fray_luis_beltran,san lorenzo,Fray Luis Beltran,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
9575e6e1-e682-45f0-86e1-594801fc176c,null,San Antonio de Padua,s_antonio_padua_s_lorenzo,san lorenzo,San Lorenzo,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
f8a6cc8e-7038-44fa-82ce-c9b30b1b90e8,null,San José,s_jose_serodino,san lorenzo,Serodino,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
af1a06c8-b918-4a05-a480-410c767c9a4d,null,San José Obrero,s_jose_obrero_capitan_bermudez,san lorenzo,Capitán Bermúdez,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
90cc7e02-ba70-4c03-a019-943ef547697c,null,San Lorenzo Mártir,s_lorenzo_martir_s_lorenzo,san lorenzo,San Lorenzo,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
fdd56321-50e5-41b0-9e43-e2e8549a7969,null,San Pedro Apóstol,s_pedro_apostol_granadero_baigorria,san lorenzo,Granadero Baigorria,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
e47867bf-f3cb-476f-aeaa-5031373f1d0b,null,San Roque,s_roque_capitan_bermudez,san lorenzo,Capitán Bermúdez,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
3c5c6c9c-e535-40e4-ac45-2764bbaa8f3c,null,Santa Catalina de Alejandría,sta_catalina_alejandria_capitan_bermudez,san lorenzo,Capitán Bermúdez,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
3d90b840-ee17-4bd4-8724-92e9b9e73d50,null,Santa Rita de Cascia,sta_rita_cascia_ibarlucea,san lorenzo,Ibarlucea,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
afa0d7c5-cb0d-44c1-a2b0-867e5ffeb701,null,Santa Rosa de Lima,sta_rosa_lima_oliveros,san lorenzo,Oliveros,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
d81e55fc-bb5b-40c1-a546-cbaae9f17a44,null,Virgen Niña,virgen_nina_s_lorenzo,san lorenzo,San Lorenzo,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
497ab9ba-c3d7-48b8-a5b3-9972d6b90c43,null,Inmaculado Corazón de María,inmaculado_corazon_maria_la_vanguardia,santa teresa,La Vanguardia,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
c6a4b35e-2838-465d-af41-de9c64c4e245,null,Ntra. Sra. de Luján,ntra_sra_lujan_peyrano,santa teresa,Peyrano,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
fbd2ce5d-8b1d-407f-92cb-78eafe520aaa,null,Sagrado Corazón de Jesús,sagrado_corazon_jesus_coronel_bogado,santa teresa,Coronel Bogado,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
92bb9b7e-9ba3-4fb7-8154-1ec4b8793eda,null,San Nicolás de Tolentino,s_nicolas_tolentino_alvarez,santa teresa,Álvarez,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
f88d365a-687a-4daf-87ee-726b75037185,null,Santa Teresa de Jesús,sta_teresa_jesus_sta_teresa,santa teresa,Santa Teresa,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
a961e26f-9114-40a3-9a3c-ab2f22034d06,null,Santo Domingo de Guzmán,sto_domingo_guzman_acebal,santa teresa,Acebal,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
4bdc7f1c-b6cc-4a84-bcd1-172834913259,null,María Madre de Dios,maria_madre_dios_rosario,sur,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
6a99c7ed-55c6-4f20-9a74-af352b84a414,null,María Madre de la Iglesia,maria_madre_igl_rosario,sur,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
e12e00cd-d662-4a79-ae16-6cc1b7c2aa62,null,Ntra. Sra. de Fátima,ntra_sra_fatima_rosario,sur,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
767397bf-7a04-4c4f-9d5d-3f4892e76573,null,Ntra. Sra. de la Guardia,ntra_sra_guardia_rosario,sur,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
1740ad9d-cdca-4834-9e15-2f533b839323,null,San Antonio María Gianelli,s_antonio_maria_gianelli_rosario,sur,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
c096f234-2b3b-42c3-86f3-63b2600fe148,null,Santa Isabel de Hungría,sta_isabel_hungria_rosario,sur,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
d2b0a5bb-56e3-408a-8df9-68f6d3aa4940,null,Santa Lucía,sta_lucia_rosario,sur,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
9f463a91-02ff-4760-a395-8a04036292ef,null,Santa Teresa del Niño Jesús,sta_teresa_njesus_rosario,sur,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
45bb6687-9f4e-447a-89e5-08e66f2a3a6b,null,Santísimo Sacramento,stisimo_sacramento_rosario,sur,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
f637afaf-0999-42ee-8733-51c8382a982c,null,Asunción de la Virgen María,asuncion_virgen_maria_arroyo_seco,villa constitucion,Arroyo Seco,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
bf06a7b2-5edc-4116-95e5-28db9945165d,null,Ntra. Sra. de Fátima,ntra_sra_fatima_villa_constitucion,villa constitucion,Villa Constitución,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
3bb52e75-6469-49be-8fe2-0b8f50e2f869,null,San Antonio de Padua,s_antonio_padua_rosario_oeste,oeste,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
1c7ffe56-4173-4b72-beef-9c853ce30963,null,Ntra. Sra. del Carmen,ntra_sra_carmen_rosario_oeste,oeste,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
2ea04ca8-372b-44f7-8d54-33dde73b4621,null,María Mediadora de todas las Gracias,maria_mediadora_gracias_rosario,saladillo,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
6976d7f6-67bc-4a03-b7da-4e486fa63bc4,null,Ntra. Sra. del Carmen Timbúes,ntra_sra_carmen_timbues,san lorenzo,Timbues,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
4d7881ad-99db-47ca-9764-5cd4cab69da8,null,Ntra. Sra. de Fátima,ntra_sra_fatima_pto_gral_s_martin,san lorenzo,Puerto General San Martín,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
4366e4ca-c2e9-4480-8ef8-c31c3ff96c12,null,Ntra. Sra. de Guadalupe,ntra_sra_guadalupe_pueblo_esther,villa constitucion,Pueblo Esther,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
0372aacd-ad16-419a-b175-4011604007c6,null,Ntra. Sra. de Luján,ntra_sra_lujan_villa_constitucion,villa constitucion,Villa Constitución,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
6b2e6dd9-bc3e-4423-8d4e-b5690369d2b0,null,Ntra. Sra. de Luján,ntra_sra_lujan_fighiera,villa constitucion,Fighiera,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
386d9786-2cb8-4f31-8691-c7e307788e5b,null,Ntra. Sra. del Carmen,ntra_sra_carmen_godoy,villa constitucion,Godoy,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
acbf86f9-02d2-4b0d-8c81-b07d8e440bc9,null,San Pablo,s_pablo_villa_constitucion,villa constitucion,Villa Constitución,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
121de8ff-c477-49b1-8762-ad856a8200d8,null,Sta. Teresita,sta_teresita_empalme_vc,villa constitucion,Empalme V.C.,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
25d9b6b0-7a8b-4e92-b504-dffa35862711,a83e5477-8cfc-4210-bdb9-924dc1c01632,Capilla San José,cap_s_jose_arroyo_seco,villa constitucion,Arroyo Seco,Belgrano 634,03402 426097,null,null,null,active,2026-05-15 23:04:17.930426+00
23797583-6cfd-4db5-8ce4-87286652365f,a83e5477-8cfc-4210-bdb9-924dc1c01632,Capilla Medalla Milagrosa,cap_medalla_milagrosa_arroyo_seco,villa constitucion,Arroyo Seco,"Bº Güemes (plaza), ",03402 426593,null,null,null,active,2026-05-15 23:04:17.930426+00
0b2ee923-fd3f-4fd1-a575-85dfd8eabff2,a83e5477-8cfc-4210-bdb9-924dc1c01632,Capilla María Auxiliadora,cap_maria_auxiliadora_arroyo_seco,villa constitucion,Arroyo Seco,Paraje “El Ombú,03402 426846,null,null,null,active,2026-05-15 23:04:17.930426+00
e19bb7e6-5b99-49b6-9597-1d411394a21f,a83e5477-8cfc-4210-bdb9-924dc1c01632,Capilla San Cayetano,cap_s_cayetano_arroyo_seco,villa constitucion,Arroyo Seco,Ctda. Filiberti y Ruta 21,03402 426933,null,null,null,active,2026-05-15 23:04:17.930426+00
5fc7f044-6e87-4298-8e4b-6f5edf2daa02,a83e5477-8cfc-4210-bdb9-924dc1c01632,Capilla Ntra. Sra. de Lourdes,cap_ntra_sra_lourdes_arroyo_seco,villa constitucion,Arroyo Seco,H. Primo e Infante,03402 427647,null,null,null,active,2026-05-15 23:04:17.930426+00
d1083ce4-441c-428a-8b77-e0ac8883c19a,a83e5477-8cfc-4210-bdb9-924dc1c01632,Capilla Santa Rita,cap_sta_rita_arroyo_seco,villa constitucion,Arroyo Seco,Moreno 1300,03402 428236,null,null,null,active,2026-05-15 23:04:17.930426+00
6f629a10-5b84-409d-aa1a-6db43e627e6b,a83e5477-8cfc-4210-bdb9-924dc1c01632,Capilla Santa Lucía,cap_sta_lucia_arroyo_seco,villa constitucion,Arroyo Seco,Gálvez y Sarmiento,03402 429415,null,null,null,active,2026-05-15 23:04:17.930426+00
bd2ffd1b-faf4-476d-81d9-80faaea10fcf,a83e5477-8cfc-4210-bdb9-924dc1c01632,Capilla María Madre de la Solidaridad,cap_maria_madre_solidaridad_rosario,oeste,Rosario,Fisherton,null,null,null,null,active,2026-05-15 23:04:17.930426+00
62b4284b-e9e0-48b4-9ae3-21bd8352e7ed,1f1fa833-2cb1-4ddb-adc3-e2d3fbb82abf,Capilla Ntra. Sra. de los Milagros,cap_ntra_sra_milagros_rosario,oeste,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
2f82c072-eced-462b-8397-cfbb2d50b893,2f3f27f9-3720-4b1c-a473-93d13d56545d,Capilla Ntra. Sra. de La Merced,cap_ntra_sra_merced_sford,casilda,Sanford,Zona rural,null,null,null,null,active,2026-05-15 23:04:17.930426+00
50e89580-474c-4686-888d-ff5e8c4600d4,2f3f27f9-3720-4b1c-a473-93d13d56545d,Capilla Ntra. Sra. del Trabajo,cap_ntra_sra_trabajo_rosario,oeste,Rosario,Colombres 1350 bis,null,null,null,null,active,2026-05-15 23:04:17.930426+00
f34f1401-fdae-4ef1-810f-d4ec7f45c8f8,384a46c0-593d-4dd4-8c52-a293324d1fec,Capilla Jesús Obrero,cap_jesus_obrero_rosario,oeste,Rosario,Pasco 7209,null,null,null,null,active,2026-05-15 23:04:17.930426+00
01e61d52-36e6-45bb-8b3b-2de8c9f8f8b6,e57ef2b3-5b32-4a9d-a559-effc0c3e5b7e,Capilla San Antonio,cap_s_antonio_arteaga,casilda,Arteaga,Zona rural,null,null,null,null,active,2026-05-15 23:04:17.930426+00
bfbf4b06-a6b3-4ec9-9513-e1e6d2f0bf2d,e57ef2b3-5b32-4a9d-a559-effc0c3e5b7e,Capilla Virgen de Lourdes,cap_virgen_lourdes_arteaga,casilda,Arteaga,Zona rural,null,null,null,null,active,2026-05-15 23:04:17.930426+00
0cde1e90-a610-4c4c-9996-c2a3c45c5d07,e57ef2b3-5b32-4a9d-a559-effc0c3e5b7e,Oratorio Santa Ana,oratorio_sta_ana_arteaga,casilda,Arteaga,Bº Chaco,null,null,null,null,active,2026-05-15 23:04:17.930426+00
7dbf629d-b44a-4366-adb1-5615b45db05d,5fe2b959-37ee-4c39-8a7b-40baf17dca4d,Capilla del Hospital de Niños V. Vilela,cap_hospital_ninos_v_vilela_rosario,centro,Rosario,Virasoro 1855,null,null,null,null,active,2026-05-15 23:04:17.930426+00
2ef30a98-42a6-47ae-b4c6-9075f3710656,5fe2b959-37ee-4c39-8a7b-40baf17dca4d,Capilla del Hospital Italiano Garibaldi,cap_hospital_italiano_garibaldi_rosario,centro,Rosario,Virasoro 1249,null,null,null,null,active,2026-05-15 23:04:17.930426+00
a82deb98-3eea-4ddc-abba-701ddf39b42e,5fe2b959-37ee-4c39-8a7b-40baf17dca4d,Iglesia Inmaculada Concepción,igl_inmaculada_concepcion_la_vanguardia,santa teresa,La Vanguardia,"San Martín 600, URANGA ",null,null,null,null,active,2026-05-15 23:04:17.930426+00
504d794f-e04a-47b5-82f5-2d60a7c52a52,5fe2b959-37ee-4c39-8a7b-40baf17dca4d,Iglesia Ntra. Sra. de Luján,igl_ntra_sra_lujan_la_vanguardia,santa teresa,La Vanguardia,CEPEDA,null,null,null,null,active,2026-05-15 23:04:17.930426+00
2f0a4100-d3db-4ee6-8938-ddb6687cc35b,5fe2b959-37ee-4c39-8a7b-40baf17dca4d,Iglesia Sagrado Corazón,igl_sagrado_corazon_la_vanguardia,santa teresa,La Vanguardia,SARGENTO CABRAL,null,null,null,null,active,2026-05-15 23:04:17.930426+00
15f31725-ba6d-42ce-bbc7-bdc64afa4924,4789a09b-b5c1-42ef-ad26-fb564ea08692,"Capilla Ntra. Sra. de los Ángeles,",cap_ntra_sra_angeles_rosario,centro,Rosario,"Tucumán y Pje. Saguier, ",0341 4250914,null,null,null,active,2026-05-15 23:04:17.930426+00
c1793d65-8cd1-4f96-8c2c-2a694d22879e,6a99c7ed-55c6-4f20-9a74-af352b84a414,Capilla María Madre de los Pobres,cap_maria_madre_pobres_rosario,sur,Rosario,Dorrego 3980,null,null,null,null,active,2026-05-15 23:04:17.930426+00
495c65cc-9a53-4ebe-b3c5-d238c3b7aa6d,d35d98ec-0272-4a2f-9ae5-f2739e6a50e4,Santa Cruz,sta_cruz_rosario,oeste,Rosario,Gorriti 6950,null,null,null,null,active,2026-05-15 23:04:17.930426+00
88c4b839-cdf0-465d-bfea-9d1973665bb5,f46826f0-00b5-4d22-8946-5f5e9138bf77,San Francisco Javier,s_francisco_javier_rosario,sur,Rosario,Ab. Grandoli 3460 y Pje. Urraco,0341 4647164,null,null,null,active,2026-05-15 23:04:17.930426+00
0fab2781-e4b1-4fa9-841f-98638fbfedac,f46826f0-00b5-4d22-8946-5f5e9138bf77,Capilla San Cayetano,cap_s_cayetano_las_parejas,cañada de gomez,Las Parejas,calle 23 nº 200,null,null,null,null,active,2026-05-15 23:04:17.930426+00
32f193b9-e10b-40a0-b833-c1ce09d10427,f46826f0-00b5-4d22-8946-5f5e9138bf77,Capilla Jesús Misericordioso,cap_jesus_misericordioso_casilda,casilda,Casilda,Bº Nueva Roma,null,null,null,null,active,2026-05-15 23:04:17.930426+00
61d79b99-6fd3-47d4-bfdf-10a1b870c15b,f46826f0-00b5-4d22-8946-5f5e9138bf77,"San Pablo,",s_pablo_rosario,sur,Rosario,Necochea y Ameghino,null,null,null,null,active,2026-05-15 23:04:17.930426+00
6a96508a-2c90-4934-8654-1e36171ff12a,f46826f0-00b5-4d22-8946-5f5e9138bf77,Capilla Sagrado Corazón de Jesús,cap_sagrado_corazon_jesus_villa_constitucion,villa constitucion,Villa Constitución,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
00a9cb61-05ce-4f42-8adf-421eb74b6dc4,null,San Antonio de Padua,s_antonio_padua_rosario_sur,sur,Rosario,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
5a637116-b959-48ab-95e6-56eb05494a21,2f3f27f9-3720-4b1c-a473-93d13d56545d,Capilla Dios Padre y Ntra. Sra. de la Divina Providencia,cap_dios_padre_ntra_divina_prov_rosario,oeste,Rosario,José Ingeniero y Acevedo,null,null,null,null,active,2026-05-15 23:04:17.930426+00
77f7e633-1f3b-4f87-8049-a836e8dd45a3,a83e5477-8cfc-4210-bdb9-924dc1c01632,Capilla Ntra. Sra. de Itatí,cap_itati_rosario_unidad,oeste,Rosario,– Bº Unidad,null,null,null,null,active,2026-05-15 23:04:17.930426+00
b7888d58-c547-40a5-b4ff-16831e9af34e,f46826f0-00b5-4d22-8946-5f5e9138bf77,Capilla Ntro. Señor de los Milagros de Mailín,cap_milagros_mailin_las_parejas,cañada de gomez,Las Parejas,calle 25 nº 1400,null,null,null,null,active,2026-05-15 23:04:17.930426+00
7d31ae2f-4cfb-4ba7-878a-fe6492a9cd70,e57ef2b3-5b32-4a9d-a559-effc0c3e5b7e,"Capilla San Francisco de Asís – Hospital Centenario,",cap_s_francisco_asis_centenario_rosario,centro,Rosario,Urquiza 3101,0341 4300986,null,null,null,active,2026-05-15 23:04:17.930426+00
98de0018-8aba-4b97-9bcb-d1d741adebea,1aca7f18-2589-449d-ac61-55e8f868d053,Iglesia San Roque,igl_s_roque_natividad_c_gomez,cañada de gomez,Cañada de Gomez,Rucci s/n - LUIS PALACIOS,null,null,null,null,active,2026-05-15 23:04:17.930426+00
ac9c9c00-1ff3-47b5-b476-9f7d6a6f2652,1aca7f18-2589-449d-ac61-55e8f868d053,Iglesia Santa Rosa de Lima,igl_sta_rosa_lima_l_lopez,cañada de gomez,Lucio Lopez,LUCIO LÓPEZ,null,null,null,null,active,2026-05-15 23:04:17.930426+00
6113f078-6f21-47be-aa54-3cb2a4250193,1aca7f18-2589-449d-ac61-55e8f868d053,Ermita María Auxiliadora,erm_maria_auxiliadora_c_gomez,cañada de gomez,Colonia Medici,COLONIA MEDICI,null,null,null,null,active,2026-05-15 23:04:17.930426+00
6c9e2c81-5610-42f7-9652-492551b25d1d,f46826f0-00b5-4d22-8946-5f5e9138bf77,Capilla San José,cap_s_jose_villa_constitucion,villa constitucion,Villa Constitución,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
978e8396-91a4-4755-90f0-0cf1ba37172a,f46826f0-00b5-4d22-8946-5f5e9138bf77,Capilla San Lorenzo Mártir,cap_s_lorenzo_martir_villa_constitucion,villa constitucion,Villa Constitución,null,null,null,null,null,active,2026-05-15 23:04:17.930426+00
e52427f3-3206-4d7d-9c6c-73483946e071,4366e4ca-c2e9-4480-8ef8-c31c3ff96c12,Capilla Ntra. Sra. de Fátima,cap_ntra_sra_fatima_pueblo_esther,villa constitucion,Pueblo Esther,MONTE FLORES,null,null,null,null,active,2026-05-15 23:04:17.930426+00
09145ae9-4767-475e-ab63-1f4cfb1c7e1a,4366e4ca-c2e9-4480-8ef8-c31c3ff96c12,Capilla Ntra. Sra. de la Merced,cap_ntra_sra_merced_pueblo_esther,villa constitucion,Pueblo Esther,"Plaza Central, ALVEAR",null,null,null,null,active,2026-05-15 23:04:17.930426+00
7941d099-0fa2-44c0-bfe8-6c881abfcfa0,4366e4ca-c2e9-4480-8ef8-c31c3ff96c12,Iglesia San José,igl_s_jose_pueblo_esther,villa constitucion,Pueblo Esther,"San José 277, GENERAL LAGOS",null,null,null,null,active,2026-05-15 23:04:17.930426+00
01cac7d4-f049-4204-93e0-cd11c7e3bcab,fa65da0b-7b9b-41ab-a121-065a20edaf8a,Capilla San Francisco Solano,cap_s_francisco_solano_rosario,saladillo,Rosario,Callao s/n,null,null,null,null,active,2026-05-15 23:04:17.930426+00
c8514412-59c3-4a82-81e4-bbddfe83c1ad,fa65da0b-7b9b-41ab-a121-065a20edaf8a,Capilla San Juan Bautista,cap_s_juan_bautista_rosario,saladillo,Rosario,Av. N.S. del Rosario e Iriondo,null,null,null,null,active,2026-05-15 23:04:17.930426+00
66c9bc8b-b4b1-485c-9041-7804cd3723d5,fa65da0b-7b9b-41ab-a121-065a20edaf8a,Capilla sede de OSCUS,cap_sede_oscus_rosario,saladillo,Rosario,Santiago 5129,null,null,null,null,active,2026-05-15 23:04:17.930426+00
e84eac03-44df-41aa-9560-ce8e7ff462f9,fa65da0b-7b9b-41ab-a121-065a20edaf8a,Oratorio Ntra. Sra. de Itatí,oratorio_ntra_sra_itati_rosario,saladillo,Rosario,Constitución 5334,null,null,null,null,active,2026-05-15 23:04:17.930426+00
7b7d8a1c-c9c9-45d1-93ac-235f82079f5f,2ddc3300-7847-44bb-af40-1305f57d3f62,Capilla Sagrado Corazón de Jesús.,cap_sagrado_corazon_jesus_rosario,saladillo,Rosario,"Lamadrid 20, ",0341 4622159,null,null,null,active,2026-05-15 23:04:17.930426+00
